sample_name,Cnet ,ROIAREA,version
F4-3,0.131660835,2.018738,1
F4-3,0.119668055,1.675415,1
F4-3,0.14169292,0.9887695,1
F4-3,0.114450787,0.8651733,1
F4-3,0.163739267,1.579285,1
F4-3,0.19772882,1.716614,1
F4-3,0.073729307,1.139832,1
F4-3,0.075622669,1.139832,1
F4-3,0.118043301,0.4806519,1
F4-3,0.199620274,0.6729126,1
F4-3,0.149102343,1.139832,1
F4-3,0.181391399,1.194763,1
F4-3,0.146555086,0.7141113,1
F4-3,0.004669779,0.453186,1
F5-1,0.021390344,0.4943848,1
F5-1,0.098545063,1.620483,1
F5-1,0.057591551,0.7141113,1
F5-1,0.091962031,2.59552,1
F5-1,0.069713654,1.263428,1
F5-1,0.092431704,0.3982544,1
F5-1,0.112578721,1.785278,1
F5-1,0.027493048,0.7278442,1
F5-1,0.067173903,1.538086,1
F5-1,0.092572471,2.114868,1
F5-1,0.107770526,1.400757,1
F5-1,0.095482358,1.867676,1
F5-1,0.119224584,1.387024,1
F5-1,0.098912978,2.252197,1
F5-1,0.119045711,1.579285,1
F5-1,0.088637986,0.2197266,1
F5-1,0.100160877,1.441956,1
F5-1,0.092131574,2.677917,1
F5-1,0.08552214,1.359558,1
F5-1,0.095637097,3.076172,1
F5-1,0.088355284,0.8926392,1
F5-1,0.089629003,1.235962,1
F5-1,0.126316979,0.3158569,1
F5-1,0.069761706,1.496887,1
F5-1,0.075309567,1.730347,1
F5-1,0.1419769,1.538086,1
F5-1,0.097183729,2.018738,1
F5-1,0.091682603,0.8514404,1
F5-1,0.091512961,0.5355835,1
F5-1,0.089674677,1.222229,1
F5-1,0.062463458,1.60675,1
F5-1,0.026922717,1.222229,1
F5-1,0.1020608,0.6454468,1
F5-1,0.036986412,0.9475708,1
F5-1,0.050810737,1.359558,1
F5-1,0.088579333,0.4669189,1
F5-1,0.005027906,0.8377075,1
F5-1,-0.005009224,0.604248,1
F5-1,0.068719601,0.7415771,1
F5-1,0.035586236,0.6866455,1
F5-1,0.034022311,0.3295898,1
F5-1,0.046914869,1.002502,1
F5-1,0.160870007,1.057434,1
F5-1,0.096546523,1.524353,1
F5-1,0.065876772,0.7415771,1
F5-1,-0.006634439,0.617981,1
F5-1,0.084610011,0.9338379,1
F5-1,0.087965961,0.7965088,1
F5-1,0.069528107,0.8926392,1
F5-1,0.039688191,0.5905151,1
F5-1,0.085213772,0.4257202,1
F5-1,0.039700375,0.3570557,1
F5-1,0.068895412,1.496887,1
F5-1,0.043984324,1.332092,1
F5-1,0.159615237,0.5767822,1
F5-1,0.033837796,0.3982544,1
F5-1,0.067888008,0.5218506,1
F5-1,0.064445131,0.604248,1
F5-1,0.196571484,1.565552,1
F5-1,-0.005058375,1.167297,1
F5-1,-0.004795763,0.604248,1
F5-1,0.100885408,0.8926392,1
F5-1,0.074708142,0.302124,1
F5-1,0.010349437,0.3982544,1
F5-1,0.009675388,0.2883911,1
F5-1,-0.001434649,1.41449,1
F5-1,-0.008580903,0.9750366,1
F5-1,0.044074478,1.057434,1
F5-1,-0.004071716,0.769043,1
F5-1,-0.001428857,0.5493164,1
F5-1,-0.002802589,1.771545,1
F5-1,-0.001325433,1.771545,1
F5-1,-0.0023322,1.071167,1
F5-1,-0.004531041,1.455688,1
F5-1,-0.000280417,0.7141113,1
F5-1,-0.000246893,1.455688,1
F5-1,0.06233862,0.3433228,1
F5-1,-0.003560626,1.029968,1
F5-1,-0.008026214,0.5081177,1
F5-1,-0.005486953,0.5081177,1
F5-1,-0.002852151,0.2197266,1
F5-1,-0.005348615,0.3982544,1
F5-1,-0.005227057,0.604248,1
F5-1,0.035472769,0.2334595,1
F5-2,0.048598252,2.018738,1
F5-2,0.039592885,1.194763,1
F5-2,0.039678894,1.441956,1
F5-2,0.038162839,1.977539,1
F5-2,0.009388519,1.043701,1
F5-2,0.032600937,1.194763,1
F5-2,0.028742327,0.3982544,1
F5-2,0.028725442,0.4943848,1
F5-2,0.028156636,1.0849,1
F5-2,0.030448631,0.7553101,1
F5-2,0.033600478,1.387024,1
F5-2,0.026164425,0.9750366,1
F5-2,0.033478513,1.565552,1
F5-2,0.031781619,0.9750366,1
F5-2,0.048378377,0.2883911,1
F5-2,0.044845075,0.6591797,1
F5-2,0.04314115,0.9063721,1
F5-2,0.028732868,1.029968,1
F5-2,0.031216746,1.524353,1
F5-2,0.019308206,0.9475708,1
F5-2,0.026882742,1.18103,1
F5-2,0.035479617,1.304626,1
F5-2,0.033297357,0.5081177,1
F5-2,0.026123201,0.8514404,1
F5-2,0.024919236,1.387024,1
F5-2,0.018225674,0.3845215,1
F5-2,0.025035846,1.332092,1
F5-2,0.034903767,1.098633,1
F5-2,0.024115253,0.6591797,1
F5-2,0.033971216,1.41449,1
F5-2,0.024343468,0.8102417,1
F5-2,0.031930166,1.290894,1
F5-2,0.030584815,0.151062,1
F5-2,0.023306535,0.9613037,1
F5-2,0.028766888,1.249695,1
F5-2,0.025795746,0.7553101,1
F5-2,0.025253427,1.400757,1
F5-2,0.036561557,0.3707886,1
F5-2,0.018123838,1.235962,1
F5-2,0.016452894,0.7827759,1
F5-2,0.032621637,0.1785278,1
F5-2,0.025390486,0.2471924,1
F5-2,0.017389241,0.7278442,1
F5-2,0.027450505,0.4257202,1
F5-2,0.013672617,0.8377075,1
F5-2,0.012810905,0.6454468,1
F5-2,0.024321132,0.6591797,1
F5-2,0.027224216,1.126099,1
F5-2,0.026004843,0.7141113,1
F5-2,0.024804744,1.057434,1
F5-2,0.019570414,0.9887695,1
F5-2,0.013612564,0.6866455,1
F5-2,0.023835679,1.167297,1
F5-2,0.02568939,0.4943848,1
F5-2,0.02080332,0.8651733,1
F5-2,0.014534655,0.5355835,1
F5-2,0.02420633,1.400757,1
F5-2,0.021423931,0.9475708,1
F5-2,0.012057899,0.5905151,1
F5-2,0.029530736,1.208496,1
F5-2,0.011466522,0.7553101,1
F5-2,0.017925062,0.8514404,1
F5-2,0.015937782,0.5218506,1
F5-2,0.015471989,0.8239746,1
F5-2,0.020463399,0.453186,1
F5-2,0.010603132,0.6729126,1
F5-2,0.019498058,0.8926392,1
F5-2,0.011199558,0.453186,1
F5-2,0.007184837,0.7965088,1
F5-2,0.015769925,0.604248,1
F5-2,0.023020592,0.4394531,1
F5-2,0.007675908,0.6454468,1
F5-2,0.026385731,0.453186,1
F5-2,-0.002517502,0.4669189,1
F5-2,0.012303719,0.4943848,1
F5-2,0.004710409,0.8102417,1
F5-2,0.006695915,0.4119873,1
F5-2,0.007268641,0.5905151,1
F5-2,0.00965352,0.7827759,1
F5-2,0.039811116,1.867676,1
F5-2,0.04065887,2.664185,1
F5-2,0.042650527,1.647949,1
F5-2,0.033218883,1.647949,1
F5-2,0.056550379,0.617981,1
F5-2,0.044279483,1.235962,1
F5-2,0.040182534,1.043701,1
F5-2,0.039842572,0.3295898,1
F5-2,0.041343555,0.9887695,1
F5-2,0.035277823,1.071167,1
F5-2,0.03741326,1.702881,1
F5-2,0.031795822,0.4394531,1
F5-2,0.034554591,0.9475708,1
F5-2,0.034758095,1.620483,1
F5-2,0.032882667,1.277161,1
F5-2,0.025242333,1.167297,1
F5-2,0.036693777,1.071167,1
F5-2,0.027639569,0.9750366,1
F5-2,0.039029342,0.2883911,1
F5-2,0.034344077,1.524353,1
F5-2,0.02653276,1.043701,1
F5-2,0.02631891,1.496887,1
F5-2,0.02654777,0.8926392,1
F5-2,0.028095768,1.483154,1
F5-2,0.022599328,1.098633,1
F5-2,0.02411864,0.2471924,1
F5-2,0.023605913,1.332092,1
F5-2,0.020776414,1.029968,1
F5-2,0.020008247,0.1922607,1
F5-2,0.024415293,0.9338379,1
F5-2,0.019300076,0.7003784,1
F5-2,0.01517402,0.6454468,1
F5-2,0.020764803,0.8926392,1
F5-2,0.024009176,0.8239746,1
F5-2,0.022561624,0.453186,1
F5-2,0.030817408,0.3433228,1
F5-2,0.028413002,0.5493164,1
F5-2,0.029961654,0.7553101,1
F5-2,0.022068277,0.7553101,1
F5-2,0.019318705,0.4669189,1
F5-2,0.010846781,0.8651733,1
F5-2,0.018533982,0.920105,1
F5-2,0.015984017,1.029968,1
F5-2,0.011188799,0.9613037,1
F5-2,0.021832098,0.4943848,1
F5-2,0.017128801,1.290894,1
F5-2,0.015689944,0.9887695,1
F5-2,0.016958118,0.3158569,1
F5-2,0.008624698,0.3845215,1
F5-2,0.026528212,0.4394531,1
F5-2,0.017064807,0.7553101,1
F5-2,0.018292891,0.5905151,1
F5-2,0.013853926,0.5081177,1
F5-2,0.015928384,1.057434,1
F5-2,0.016725835,0.617981,1
F5-2,0.016313654,0.8377075,1
F5-2,0.025959147,0.5355835,1
F5-2,0.021452837,0.5905151,1
F5-2,0.011610455,0.1647949,1
F5-2,0.020103412,0.7003784,1
F5-2,0.019190376,0.3707886,1
F5-2,0.022157693,0.4943848,1
F5-2,0.020284205,0.6454468,1
F5-2,0.009436141,0.8514404,1
F5-2,0.016137299,0.7415771,1
F5-2,0.025301662,0.4806519,1
F5-2,0.006899702,0.5218506,1
F5-2,0.012883374,0.2197266,1
F5-2,0.022116454,0.3158569,1
F5-2,0.014297808,0.1922607,1
F5-2,0.008392076,0.5081177,1
F5-3,0.054728709,1.332092,1
F5-3,0.073642349,1.153564,1
F5-3,0.082112441,0.6454468,1
F5-3,0.070623761,0.9475708,1
F5-3,0.027207929,0.7278442,1
F5-3,0.032674335,0.3158569,1
F5-3,0.063555028,0.8239746,1
F5-3,0.022643487,1.387024,1
F5-3,0.029589257,0.9887695,1
F5-3,0.065157069,0.5355835,1
F5-3,0.02530948,0.8102417,1
F5-3,0.023671307,0.4806519,1
F5-3,0.071541311,1.387024,1
F5-3,0.065870566,0.7827759,1
F5-3,0.035057589,0.4943848,1
F5-3,0.035388664,0.3982544,1
F5-3,0.010418903,0.6729126,1
F5-3,0.077315422,0.7827759,1
F5-3,0.013060166,0.6591797,1
F5-3,0.047281779,0.453186,1
F5-3,0.01745786,0.5081177,1
F5-3,0.011934276,0.7827759,1
F5-3,0.0441432,0.8514404,1
F5-3,0.046164899,0.604248,1
F5-3,0.038939584,0.8239746,1
F5-3,0.04568307,0.9613037,1
F5-3,0.031757644,0.5905151,1
F5-3,0.014185653,0.2471924,1
F5-3,0.042999882,0.4257202,1
F5-3,0.013913841,0.5355835,1
F5-3,0.020072952,0.2883911,1
F5-3,0.043102304,1.853943,1
F5-3,0.056609661,1.057434,1
F5-3,0.031530775,1.318359,1
F5-3,0.049777724,0.9750366,1
F5-3,0.037722466,1.016235,1
F5-3,0.063209875,0.7141113,1
F5-3,0.016692582,1.496887,1
F5-3,0.07068695,0.9338379,1
F5-3,0.013859673,0.8514404,1
F5-3,0.024859672,1.455688,1
F5-3,0.035075705,1.153564,1
F5-3,0.022767948,0.302124,1
F5-3,0.042328763,1.153564,1
F5-3,0.033036381,0.9613037,1
F5-3,0.042673021,0.8514404,1
F5-3,0.021141682,0.3845215,1
F5-3,0.029497109,0.4943848,1
F5-3,0.026300695,0.4669189,1
F5-4,0.043674594,1.139832,1
F5-4,0.036622882,0.9887695,1
F5-4,0.043029035,1.153564,1
F5-4,0.026374302,0.8926392,1
F5-4,0.025791621,0.8102417,1
F5-4,0.029559231,0.4669189,1
F5-4,0.020707104,0.6591797,1
F5-4,0.039053675,0.6866455,1
F5-4,0.026945185,0.2197266,1
F5-4,0.02303406,0.6317139,1
F5-4,0.046268112,2.348328,1
F5-4,0.032814651,1.016235,1
F5-4,0.040270414,1.716614,1
F5-4,0.042848617,1.18103,1
F5-4,0.031499166,1.002502,1
F5-4,0.039994349,0.4257202,1
F5-4,0.040068862,0.5081177,1
F5-4,0.020973197,1.290894,1
F5-4,0.018008599,0.8377075,1
F5-4,0.030470945,0.5905151,1
F5-4,0.041715783,0.7965088,1
F5-4,0.015779985,1.002502,1
F6-1,0.104492687,2.911377,1
F6-1,0.115780626,1.455688,1
F6-1,0.133862983,0.6866455,1
F6-1,0.073022872,0.4119873,1
F6-1,0.071618286,1.359558,1
F6-1,0.078866291,0.4257202,1
F6-1,0.065312417,0.7003784,1
F6-1,0.073379941,1.071167,1
F6-1,0.077889943,1.071167,1
F6-1,0.108539454,2.101135,1
F6-1,0.071214622,0.920105,1
F6-1,0.073274595,1.496887,1
F6-1,0.059432966,0.5493164,1
F6-1,0.063361578,0.604248,1
F6-1,0.069651581,1.098633,1
F6-1,0.06695004,0.8239746,1
F6-1,0.062564757,1.016235,1
F6-1,0.054876662,0.6866455,1
F6-1,0.066452251,1.112366,1
F6-1,0.074751849,1.071167,1
F6-1,0.056763313,1.18103,1
F6-1,0.057851127,0.1647949,1
F6-1,0.024287015,0.4669189,1
F6-1,0.058388763,0.920105,1
F6-1,0.048824701,1.071167,1
F6-1,0.048617719,0.4257202,1
F6-1,0.05287918,0.4943848,1
F6-1,0.053994299,0.1785278,1
F6-1,0.065022941,0.769043,1
F6-1,0.060319441,0.8789063,1
F6-1,0.03589904,1.290894,1
F6-1,0.05036152,1.016235,1
F6-1,0.020239001,0.6729126,1
F6-1,0.031454717,0.8514404,1
F6-1,0.054447334,0.6729126,1
F6-1,0.029339372,0.920105,1
F6-1,0.040476555,0.8102417,1
F6-1,0.035723656,0.4394531,1
F6-1,0.050074109,0.8651733,1
F6-1,0.038940586,0.5630493,1
F6-1,0.015567267,0.9338379,1
F6-1,0.07261612,0.5355835,1
F6-1,0.047002332,0.617981,1
F6-1,0.032853555,0.920105,1
F6-1,0.038136934,0.6317139,1
F6-1,0.039465406,0.7003784,1
F6-1,0.037101326,0.4119873,1
F6-1,0.029112278,0.7003784,1
F6-1,0.032259015,0.5905151,1
F6-1,0.043051301,0.4943848,1
F6-1,0.039179675,0.5218506,1
F6-1,0.018913618,0.4669189,1
F6-1,0.017132188,0.3845215,1
F6-1,0.022322426,0.3845215,1
F6-1,0.113865826,2.650452,1
F6-1,0.112721057,2.142334,1
F6-1,0.059759549,1.634216,1
F6-1,0.091923788,0.8514404,1
F6-1,0.104995869,1.400757,1
F6-1,0.099756089,2.114868,1
F6-1,0.11583515,1.263428,1
F6-1,0.093625265,2.018738,1
F6-1,0.11151611,0.5081177,1
F6-1,0.100305718,1.812744,1
F6-1,0.102328334,0.3158569,1
F6-1,0.129957364,1.235962,1
F6-1,0.106860087,1.730347,1
F6-1,0.091352411,1.208496,1
F6-1,0.107805833,0.7553101,1
F6-1,0.12040891,0.2334595,1
F6-1,0.089201626,1.194763,1
F6-1,0.083660627,1.222229,1
F6-1,0.106694249,0.5218506,1
F6-1,0.081436384,2.183533,1
F6-1,0.099904486,0.3158569,1
F6-1,0.07938484,0.6454468,1
F6-1,0.090107242,0.8514404,1
F6-1,0.082880513,1.524353,1
F6-1,0.070247423,0.9613037,1
F6-1,0.082701633,0.7553101,1
F6-1,0.081426718,0.9475708,1
F6-1,0.093951467,0.617981,1
F6-1,0.073186393,0.5218506,1
F6-1,0.047323312,1.139832,1
F6-1,0.056790251,2.334595,1
F6-1,0.078865982,0.8651733,1
F6-1,0.092488366,0.7827759,1
F6-1,0.101043447,1.304626,1
F6-1,0.069735869,0.617981,1
F6-1,0.08899822,1.373291,1
F6-1,0.073287609,0.7965088,1
F6-1,0.064306965,1.235962,1
F6-1,0.068666397,1.290894,1
F6-1,0.06608864,0.7141113,1
F6-1,0.047180212,0.8102417,1
F6-1,0.06833886,0.7003784,1
F6-1,0.049868745,1.043701,1
F6-1,0.064251674,0.7415771,1
F6-1,0.02700901,0.6866455,1
F6-1,0.061776887,0.3158569,1
F6-1,0.066535031,0.6591797,1
F6-1,0.033057956,1.126099,1
F6-1,0.051266075,0.617981,1
F6-1,0.046536479,0.1785278,1
F6-1,0.031304919,0.453186,1
F6-1,0.050183621,1.071167,1
F6-1,0.06198621,0.6454468,1
F6-1,0.049838626,1.222229,1
F6-1,0.047008814,1.702881,1
F6-1,0.04099751,0.8514404,1
F6-1,0.063581463,0.9338379,1
F6-1,0.036746666,0.6454468,1
F6-1,0.059429807,0.5767822,1
F6-1,0.036549887,1.126099,1
F6-1,0.025258322,0.7141113,1
F6-1,0.035009197,0.5767822,1
F6-1,0.032236855,0.6454468,1
F6-1,0.012280479,0.5355835,1
F6-1,0.038459236,1.469421,1
F6-1,0.04255986,0.8514404,1
F6-1,0.030404217,0.920105,1
F6-1,0.05602963,0.7278442,1
F6-1,0.040020523,0.8789063,1
F6-1,0.029417115,0.3982544,1
F6-1,0.045808857,0.1922607,1
F6-1,0.057455726,0.5767822,1
F6-1,0.045585262,0.7003784,1
F6-1,0.026681464,0.5905151,1
F6-1,0.027702588,0.5355835,1
F6-1,0.044211718,0.4806519,1
F6-1,0.050487047,1.043701,1
F6-1,0.01866731,0.5493164,1
F6-1,0.056657034,0.4806519,1
F6-1,0.031204737,0.2746582,1
F6-1,0.026348491,0.2197266,1
F6-1,0.026973764,0.4257202,1
F6-1,0.049616378,0.4669189,1
F6-1,0.04057833,0.5767822,1
F6-2,-0.001520689,1.359558,1
F6-2,-0.005125687,0.604248,1
F6-2,0.046063738,0.5905151,1
F6-2,0.044200276,0.9887695,1
F6-2,0.063690526,0.2471924,1
F6-2,0.064073914,0.151062,1
F6-2,0.052351551,0.8239746,1
F6-2,0.045082921,0.9750366,1
F6-2,0.036119934,0.5905151,1
F6-2,0.025391209,0.7827759,1
F6-2,0.033570926,0.4943848,1
F6-2,0.029800885,0.6729126,1
F6-2,0.041328116,0.5218506,1
F6-2,0.033014092,0.4257202,1
F6-2,0.020521675,0.7553101,1
F6-2,0.016477823,1.332092,1
F6-2,0.026885483,0.7827759,1
F6-2,0.014526924,0.7827759,1
F6-2,0.024867468,0.4806519,1
F6-2,0.059089667,1.139832,1
F6-2,0.033539383,1.029968,1
F6-2,0.039769933,0.4806519,1
F6-2,0.034653927,0.617981,1
F6-2,0.033108626,0.3570557,1
F6-2,0.033771813,1.359558,1
F6-2,0.032071484,0.4394531,1
F6-2,0.015142486,1.235962,1
F6-2,0.018052728,0.7965088,1
F6-2,0.011106687,0.453186,1
F6-2,0.02085064,0.3982544,1
F6-2,0.010441563,0.3433228,1
F6-2,0.035170364,0.769043,1
F6-2,0.029635235,0.3433228,1
F6-2,0.024822543,0.8514404,1
F6-2,0.025769648,1.098633,1
F6-2,0.037208366,0.4943848,1
F6-2,0.036542877,0.5630493,1
F6-2,0.016484078,1.167297,1
F6-2,0.028934202,0.8377075,1
F6-2,0.043873628,0.5081177,1
F6-3,0.119123519,1.895142,1
F6-3,0.114699069,2.622986,1
F6-3,0.116704751,1.785278,1
F6-3,0.09830995,2.815247,1
F6-3,0.103446605,3.845215,1
F6-3,0.105391143,1.757813,1
F6-3,0.088189804,2.870178,1
F6-3,0.099986105,1.977539,1
F6-3,0.097692655,2.444458,1
F6-3,0.103761753,2.842712,1
F6-3,0.108979369,2.897644,1
F6-3,0.101297525,3.666687,1
F6-3,0.105139436,1.208496,1
F6-3,0.101819003,2.252197,1
F6-3,0.113952638,1.387024,1
F6-3,0.094348526,1.84021,1
F6-3,0.126632596,1.359558,1
F6-3,0.093753807,2.842712,1
F6-3,0.074237818,3.996277,1
F6-3,0.094802472,2.059937,1
F6-3,0.089193678,2.856445,1
F6-3,0.103261468,2.801514,1
F6-3,0.09530874,2.49939,1
F6-3,0.106088563,1.593018,1
F6-3,0.108680344,1.867676,1
F6-3,0.113445375,1.483154,1
F6-3,0.100205491,2.554321,1
F6-3,0.105043649,2.156067,1
F6-3,0.096636383,0.5081177,1
F6-3,0.103092692,1.524353,1
F6-3,0.102909996,0.3845215,1
F6-3,0.098632255,3.474426,1
F6-3,0.119446671,1.620483,1
F6-3,0.115111174,0.7003784,1
F6-3,0.098988542,1.593018,1
F6-3,0.074742846,4.174805,1
F6-3,0.094038234,2.238464,1
F6-3,0.098787317,2.156067,1
F6-3,0.09477027,1.469421,1
F6-3,0.076115339,1.387024,1
F6-3,0.093069502,3.378296,1
F6-3,0.094120683,1.222229,1
F6-3,0.084137206,0.5905151,1
F6-3,0.120746931,0.9338379,1
F6-3,0.108790688,1.373291,1
F6-3,0.090154607,3.858948,1
F6-3,0.073636443,0.7827759,1
F6-3,0.089203709,2.444458,1
F6-3,0.118337932,2.26593,1
F6-3,0.082928439,2.540588,1
F6-3,0.076328823,2.101135,1
F6-3,0.088799355,1.126099,1
F6-3,0.116521385,1.235962,1
F6-3,0.095783588,1.867676,1
F6-3,0.108699988,0.9613037,1
F6-3,0.088549697,2.320862,1
F6-3,0.095215303,2.416992,1
F6-3,0.090089885,0.9750366,1
F6-3,0.116012503,0.6591797,1
F6-3,0.091028203,2.59552,1
F6-3,0.088291917,1.771545,1
F6-3,0.090126373,3.034973,1
F6-3,0.077576066,1.785278,1
F6-3,0.069791004,1.208496,1
F6-3,0.102110926,0.8926392,1
F6-3,0.0732429,1.428223,1
F6-3,0.086256646,0.7965088,1
F6-3,0.105300355,1.634216,1
F6-3,0.090466399,4.421997,1
F6-3,0.101325054,2.622986,1
F6-3,0.089235423,1.359558,1
F6-3,0.084058231,1.18103,1
F6-3,0.059930011,1.057434,1
F6-3,0.110657568,0.8102417,1
F6-3,0.087165105,0.9750366,1
F6-3,0.071317105,2.087402,1
F6-3,0.113147496,0.5630493,1
F6-3,0.120789449,1.016235,1
F6-3,0.109881587,0.6591797,1
F6-3,0.088351425,4.463196,1
F6-3,0.086495656,0.7965088,1
F6-3,0.087330479,1.071167,1
F6-3,0.069321381,1.455688,1
F6-3,0.084414221,2.032471,1
F6-3,0.108483895,0.6317139,1
F6-3,0.079243931,2.69165,1
F6-3,0.088754827,1.057434,1
F6-3,0.107397167,1.579285,1
F6-3,0.093142725,1.359558,1
F6-3,0.074645809,1.551819,1
F6-3,0.07738096,1.277161,1
F6-3,0.078356181,1.194763,1
F6-3,0.086558514,0.7415771,1
F6-3,0.085250542,2.430725,1
F6-3,0.108556644,1.057434,1
F6-3,0.083535579,1.002502,1
F6-3,0.086973549,0.8377075,1
F6-3,0.055391597,0.8102417,1
F6-3,0.072996454,2.554321,1
F6-3,0.096999878,2.156067,1
F6-3,0.078069168,0.8514404,1
F6-3,0.102115154,0.3295898,1
F6-3,0.0545583,2.362061,1
F6-3,0.083883894,0.3570557,1
F6-3,0.088589983,1.139832,1
F6-3,0.063026706,0.5767822,1
F6-3,0.093464734,0.5905151,1
F6-3,0.079216848,0.8514404,1
F6-3,0.066207062,0.2471924,1
F6-3,0.063151046,1.222229,1
F6-3,0.069385431,1.153564,1
F6-3,0.081676649,0.9750366,1
F6-3,0.092866011,0.7415771,1
F6-3,0.07789444,1.263428,1
F6-3,0.086433337,1.167297,1
F6-3,0.080520952,1.153564,1
F6-3,0.073119218,0.6729126,1
F6-3,0.065713379,2.485657,1
F6-3,0.048794776,1.029968,1
F6-3,0.055450509,1.222229,1
F6-3,0.096882002,0.9750366,1
F6-3,0.048188715,0.617981,1
F6-3,0.073156193,0.3845215,1
F6-3,0.097780176,0.7003784,1
F6-3,0.092525909,1.373291,1
F6-3,0.071599814,1.387024,1
F6-3,0.079708497,0.2609253,1
F6-3,0.061134976,0.8102417,1
F6-3,0.077724156,0.8377075,1
F6-3,0.074094317,0.7003784,1
F6-3,0.070041778,0.3707886,1
F6-3,0.05799002,1.551819,1
F6-3,0.019502261,0.3982544,1
F6-3,0.082726834,0.2746582,1
F6-3,0.09694121,0.3158569,1
F6-3,0.057812505,0.9475708,1
F6-3,0.061874505,2.719116,1
F6-3,0.065184991,1.002502,1
F6-3,0.069859266,0.8514404,1
F6-3,0.097810581,0.7827759,1
F6-3,0.052438202,2.554321,1
F6-3,0.074303522,1.318359,1
F6-3,0.086008893,0.4806519,1
F6-3,0.060497802,1.647949,1
F6-3,0.076406446,0.5218506,1
F6-3,0.07873287,0.5493164,1
F6-3,0.0726501,1.400757,1
F6-3,0.079349246,1.538086,1
F6-3,0.05654062,0.7003784,1
F6-3,0.059987945,1.277161,1
F6-3,0.100956623,0.1922607,1
F6-3,0.042874206,0.5081177,1
F6-3,0.028368185,0.5493164,1
F6-3,0.068373812,1.277161,1
F6-3,0.059659523,0.4943848,1
F6-3,0.052834773,0.1647949,1
F6-3,0.04419536,1.057434,1
F6-3,0.039743484,0.3158569,1
F6-3,0.047918529,1.139832,1
F6-3,0.003214033,0.617981,1
F6-3,0.046847388,1.126099,1
F6-3,0.051121395,0.8789063,1
F6-3,0.040774948,0.7141113,1
F6-3,0.029143468,1.029968,1
F6-3,0.034741208,0.6866455,1
F6-3,0.06431849,0.5767822,1
F6-3,0.060369627,0.7278442,1
F6-3,0.067653664,0.5218506,1
F6-3,0.055884249,1.538086,1
F6-3,0.050781422,0.6317139,1
F6-3,0.034787739,1.016235,1
F6-3,0.044254178,0.4943848,1
F6-3,0.044025865,0.6317139,1
F6-3,0.054505295,1.222229,1
F6-3,0.031694195,0.604248,1
F6-3,0.059866832,0.2746582,1
F6-3,0.035323243,1.93634,1
F6-3,0.04464862,1.029968,1
F6-3,0.02632261,0.5081177,1
F6-3,0.062875262,0.3158569,1
F6-3,0.056423384,0.4943848,1
F6-3,0.04051665,0.3570557,1
F6-3,0.0328327,0.4806519,1
F6-3,0.046151246,0.7003784,1
F6-3,0.028848592,0.3433228,1
F6-3,0.047381063,0.617981,1
F6-3,0.053630557,0.9338379,1
F6-3,0.051175075,1.263428,1
F6-3,0.051328613,0.3158569,1
F6-3,0.098920134,2.183533,1
F6-3,0.109163054,2.018738,1
F6-3,0.115482869,2.293396,1
F6-3,0.121290527,0.9613037,1
F6-3,0.10054785,3.295898,1
F6-3,0.076105333,3.268433,1
F6-3,0.095274462,2.005005,1
F6-3,0.11398658,1.304626,1
F6-3,0.108094956,1.428223,1
F6-3,0.11894533,0.920105,1
F6-3,0.073056786,2.430725,1
F6-3,0.085526002,1.74408,1
F6-3,0.10391267,1.332092,1
F6-3,0.098658728,3.68042,1
F6-3,0.072598871,4.037476,1
F6-3,0.089073225,2.485657,1
F6-3,0.071512307,2.389526,1
F6-3,0.103196295,1.524353,1
F6-3,0.069453732,1.716614,1
F6-3,0.112511498,1.675415,1
F6-3,0.095145898,1.41449,1
F6-3,0.069309112,1.263428,1
F6-3,0.087244551,5.067444,1
F6-3,0.099384416,1.208496,1
F6-3,0.092225633,1.538086,1
F6-3,0.084582351,0.6866455,1
F6-3,0.077303894,3.2547,1
F6-3,0.093483693,1.661682,1
F6-3,0.09466688,1.565552,1
F6-3,0.119431447,0.2059937,1
F6-3,0.09972147,1.977539,1
F6-3,0.069792703,1.579285,1
F6-3,0.081404136,0.7965088,1
F6-3,0.095903657,1.249695,1
F6-3,0.091820007,1.895142,1
F6-3,0.092349832,0.9613037,1
F6-3,0.099520672,1.318359,1
F6-3,0.110337977,1.043701,1
F6-3,0.124873741,0.4257202,1
F6-3,0.093131087,0.7003784,1
F6-3,0.101938097,0.7141113,1
F6-3,0.068693585,1.689148,1
F6-3,0.089798658,1.799011,1
F6-3,0.094713722,0.5630493,1
F6-3,0.085246603,1.235962,1
F6-3,0.103873174,0.5767822,1
F6-3,0.07826415,0.9475708,1
F6-3,0.04092929,1.455688,1
F6-3,0.108748024,2.128601,1
F6-3,0.105471483,1.345825,1
F6-3,0.103800021,0.8789063,1
F6-3,0.094981816,2.197266,1
F6-3,0.093967649,0.9338379,1
F6-3,0.072475282,4.10614,1
F6-3,0.089952645,1.853943,1
F6-3,0.082959823,0.5493164,1
F6-3,0.073671909,2.032471,1
F6-3,0.086714032,1.991272,1
F6-3,0.075882339,2.293396,1
F6-3,0.085894742,1.002502,1
F6-3,0.061741488,2.664185,1
F6-3,0.077983129,1.400757,1
F6-3,0.085292257,2.966309,1
F6-3,0.067830569,2.128601,1
F6-3,0.052967018,1.51062,1
F6-3,0.070392601,1.579285,1
F6-3,0.070616415,2.320862,1
F6-3,0.085229917,1.812744,1
